2022-02-28 23:46:23,"b'RT @Rizmaya__: Ini catatan serius\xe2\x80\xa6\nSeorang \xe2\x80\x9cPembohong\xe2\x80\x9d akan dibela para pendusta, dikelilingi para penjilat, disanjung para pengkhianat, da\xe2\x80\xa6'"
2022-02-28 23:46:17,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:46:15,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:45:57,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:45:55,"b'RT @Leonita_Lestari: ORANG POLITIK SEBAIKNYA PAHAM GEOPOLITIK\n.\n.\n.\n\nBukan melulu terkait sensitif dan maka kudu hati-hati, ini lebih terka\xe2\x80\xa6'"
2022-02-28 23:45:54,"b'RT @RumahStrawbery: @Yntopribumi @didienAZHAR Tujuannya kan memang begitu... \nAgar semua org bisa bebas jadi Presiden, tak peduli dia kompe\xe2\x80\xa6'"
2022-02-28 23:45:30,"b'@republikaonline sepertinya akan cair lagi dana utk ormas ini dr pemerintah lantaran menyuarakan pilpres diundur, ini ormas kok ngatur2 sptbpartai politik aja ya dah numpang hidup pl dr pemerintah (jd pakai uang rakyat toh)'"
2022-02-28 23:45:16,b'@QudsNen FIFA goblok....bilangnya ngga mau ada politik..'
2022-02-28 23:45:12,"b'RT @SyaifulHooda: Jangan lewatkan NGOPI (Ngobrol Politik) petang ini ya, live di @KompasTV pukul 18.30 WIB terkait \xe2\x80\x9cWACANA PENUNDAAN PEMILU\xe2\x80\xa6'"
2022-02-28 23:44:20,"b'Sangat setuju dengan keputusan utk nge Ban Rusia.. tapi kecewa aja kenapa ga dari dulu kaya gini? Jawabannya pasti politik, bukan kepentingan sayaa.. \xf0\x9f\xa4\x97'"
2022-02-28 23:44:17,"b'Standar ganda, bilang politik jangan masuk ke sepakbola.\n\nGiliran Palestina diserang diem bae, giliran kaum pelangi langsung dipasang ini itu atributnya di lapangan. https://t.co/Elq4sSRKu5'"
2022-02-28 23:44:05,"b'RT @republikaonline: Sekretaris Jendral Majelis Ulama Indonesia (MUI), Amirsyah Tambunan menolak usulan penundaan Pemilu 2024. Sebab, hasil\xe2\x80\xa6'"
2022-02-28 23:43:54,b'RT @panggilajaprass: @f1speed_indo bukannya dulu ada aturan bahwa politik tidak boleh disandingkan dengan olahraga ya? kalau ga salah waktu\xe2\x80\xa6'
2022-02-28 23:43:49,"b'Sebuah ironi, dulu kita mendukung reformasi salah satunya karena masa jabatan presiden yang sudah terlalu lama. Tapi sekarang muncul lagi wacana untuk memperpanjang masa jabatan presiden ... Mengapa Perpanjangan Masa Jabatan Presiden Harus Ditolak? https://t.co/azR1lUi4XE'"
2022-02-28 23:43:43,b'RT @Fadhli_Rahman: @f1speed_indo Tolong jelasin min \xf0\x9f\x98\x8c?infonya olahraga jgn dibawa ke politik atau pun sebaliknya. Skrg atlet-atlet russia k\xe2\x80\xa6'
2022-02-28 23:43:42,"b'RT @OposisiCerdas: Tolak Pemilu Ditunda, LaNyalla: Kalau Elite Politik Kelewatan Rakyat Bisa Revolusi Sosial\nhttps://t.co/PMdFcb7A9e'"
2022-02-28 23:43:39,"b'RT @DeculGovloook: @CoachJustinL Fangay israhell si paling sarjana politik, sama hipokritnya seperti fifa uefa https://t.co/2C80l1Xrhn'"
2022-02-28 23:43:33,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:43:33,"b'RT @TSDMujeebudeen: DAP tak layak diberi tempat dalam politik negara - BONG\n\nhanya kami PENYAMUN. PEROMPAK, PENIPU, PENZINA, PELIWAT, PENJU\xe2\x80\xa6'"
2022-02-28 23:43:30,b'RT @ResiCaroko: @f1speed_indo Nggak donk. Masih satu konteks. Kan katanya politik sama olahraga gak boleh dicampur. Ini murni hypocrisy bar\xe2\x80\xa6'
2022-02-28 23:43:19,"b'RT @OposisiCerdas: Kritik Gus Yahya, Pengamat: Dia Menegasikan Ucapannya untuk Tidak terlibat Politik Praktis\nhttps://t.co/9jtZa2dFQE'"
2022-02-28 23:43:02,"b'Ramalan Politik 2019, Akan ada guncangan Politik Nasional'"
2022-02-28 23:42:53,b'@CNNIndonesia Katanya sepakbola mesti lepas dari politik? Sekarang koq di sanksi pdhl team russia gk ada sangkut paut sama tindakan Putin? Mana sanksi buat Amerika krn dah invasi banyak negara? \xf0\x9f\xa4\x94'
2022-02-28 23:42:42,b'@Speedtrap_ @CCICPolri sara dan ses selalu jd alat politik dan propaganda yg mujarab'
2022-02-28 23:42:36,"b'RT @papa_loren: Klo betul GERAKAN ini ada, patut didukung n semoga gerakannya semakin BESAR n KUAT. \nKarena pasti byk saudara2 kt yg dr NU\xe2\x80\xa6'"
2022-02-28 23:42:34,b'Kecewa dan sebak..\nhttps://t.co/hUbFkHqiKd'
2022-02-28 23:42:30,b'@idextratime FIFA kok politik \xf0\x9f\xa4\xa3'
2022-02-28 23:42:29,b'RT @Rafirochim: Konflik yg sama antara Israel dan Palestina dan ga pernah ada sampe klub dr Israel didiskualifikasi. \n\nKatanya sepakbola ga\xe2\x80\xa6'
2022-02-28 23:42:27,"b'Lah beneran ikut campur ke urusan politik dong. Itu dulu pas Israel sama Palestina, FIFA gak ada respon sedikitpun. Kocak. https://t.co/AmPJxsmJ8A'"
2022-02-28 23:42:24,"b'RT @korantempo: Arya Fernandes, peneliti CSIS, mengkritik upaya sejumlah partai politik yang mendorong penundaan pemilihan umum untuk mempe\xe2\x80\xa6'"
2022-02-28 23:42:22,b'RT @KakakMade: FIFA selalu berteriak sepakbola harus jauh dari kepentingan politik. Trus ini apa?'
2022-02-28 23:42:16,b'RT @fahiraidris: Tinggal bgmn tmn2 di partai politik mendengarkan gelombang besar dr rakyat yg ingin PT 20% dihapus dg mengajukan uji mater\xe2\x80\xa6'
2022-02-28 23:42:12,"b'Urusan politik d bawa2 ke sepakbola, apa kabar Israel https://t.co/UjPInZ76B7'"
2022-02-28 23:41:54,b'Dari keputusan ini makin yakin semua ini hanya politik dan yg dirugikan rakyatnya.. hmm au ah \xf0\x9f\xa4\x97 https://t.co/aMrzPW0qgn'
2022-02-28 23:41:49,"b'@faried_ade @marlina_idha Negara lain justru lbh mampu menghargai potensi Anies sbg pemimpin masa depan. Disini pemimpin kelas dunia mlh dijegal &amp; di-olok"" hny krn beda pandangan politik, sementara yg kelas mediocre disanjung setinggi langit. Gimana negara ini mau maju?'"
2022-02-28 23:41:46,"b'RT @karmenlunarx: Kalau cari pasangan, carilah yang boleh ajak sembang topik bertukar pandangan.\n\nSekufu in all level - ideologi, pegangan\xe2\x80\xa6'"
2022-02-28 23:41:18,b'Tinggal bgmn tmn2 di partai politik mendengarkan gelombang besar dr rakyat yg ingin PT 20% dihapus dg mengajukan uji materi ke MK. \n\nSy bharap teman2 parpol terutama parpol nonparlemen segera mengajukan uji materi ke MK krn perjuangan mnghapus ambang batas saat ini ada di mereka. https://t.co/nFDN4grb4I'
2022-02-28 23:41:05,"b'@TimurWota @Imam_Nug @J_Seantris @idextratime Nah poin utama yg mau gw bahas selain kebiadaban Israel adalah soal sikap FIFA yang bias dan timpang dalam memandang tema politik di sepak bola. \n\nIni ilmuan twitter tbtb nimbrung panjang lebar, pdhl out of context. Kesian..'"
