datetime,text,cleanTweet
2023-02-27 08:09:35,"b'#TemanPemilih, Ketua KPU Kabupaten Sleman Trapsi Haryadi menjadi narasumber dalam kegiatan Projek Penguatan Profil Pelajar Pancasila (P5) bertemakan Suara Demokrasi pada Selasa (14/02).\n\nSelengkapnya di https://t.co/DztHuBXd2L\n\n#PemiluSerentak2024 https://t.co/qulbgadezj'",ketua kpu kabupaten sleman trapsi haryadi jadi narasumber giat projek kuat profil ajar pancasila tema suara demokrasi selasa
2023-02-27 08:03:00,b'Bahkan dalam sumber hukum negara Indonesia yaitu Pancasila pada sila pertama menggunakan kata \xe2\x80\x9cKetuhanan Yang Maha Esa\xe2\x80\x9d telah diganti yang sebelumnya tertera dalam piagam Jakarta yaitu \xe2\x80\x9cDengan kewajiban menjalankan syariat Islam bagi pemeluk-pemeluknya\xe2\x80\x9d.Hal tersebut disampaikan',bahkan sumber hukum negara indonesia pancasila sila pertama guna kata maha ganti belum tera piagam jakarta wajib jalan syariat islam sebut sampai
2023-02-27 08:01:55,b'KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tim Badan Pembinaan Ideologi Pancasila Kunjungi Lapas Purwokerto - https://t.co/LYFqYecMOt',kakanwil kemenkumham jateng a tim badan bina ideologi pancasila kunjung lapas purwokerto
2023-02-27 08:01:42,b'KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:  Kalapas Purwokerto Bayu Irsahara: Pancasila Merupakan Pandangan Hidup Bangsa - https://t.co/CW7jYcSwt4',kakanwil kemenkumham jateng a kalapas purwokerto bayu pancasila rupa pandang hidup bangsa
2023-02-27 07:57:59,"b'pict 1 LUCU BGT ADA KABEL LISTRIKNYA \npict 2 kerenn ada jam gadang, kata kakanya temanya ambil keberagaman di Indonesia yang disatukan dengan sila ketiga Pancasila, makanya ditengahnya ada pohon beringin\npict 3 maketnya ada ikan\npict 4 LUCU, katanya terinspirasi dari pulau apa gt https://t.co/FeGcPQN8nE'",pict lucu bgt kabel listrik kerenn jam gadang kata kakanya tema ambil agam indonesia satu sila tiga pancasila makanya tengah pohon maket lucu kata inspirasi pulau apa gt
2023-02-27 07:50:07,b'Dari mulai yang mencabuli santri Wati menyiksa anak yatim ngembat uang donasi merongrong Pancasila menghina presiden menghasut rakyat Indonesia untuk musuhi Singapura semuanya selalu bercirikan? https://t.co/muJcxqFPA1',mulai cabul santri wati siksa anak yatim ngembat uang donasi rongrong pancasila hina presiden hasut rakyat indonesia musuh singapura semua selalu ciri
2023-02-27 07:47:22,"b'""Di atas itu semua maka pancasila menjadi dasar buat semuanya. Jadi kita pertahankan Pancasila menuju dan megantar bangsa kita menuju Indonesia Emas 2045,"" kata Sigit.\n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",atas semua pancasila jadi dasar buat semua jadi tahan pancasila tuju megantar bangsa tuju indonesia emas kata prabowo subianto
2023-02-27 07:47:21,"b'Senada dengan Prabowo, Sigit pun menekankan agar Pancasila harus terus dijaga demi menjaga sekaligus mempersatukan keberagaman yang dimiliki bangsa Indonesia. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",nada prabowo sigit tekan pancasila terus jaga jaga sekaligus satu agam milik bangsa indonesia prabowo subianto
2023-02-27 07:47:21,b'Adapun Kapolri Jenderal Listyo Sigit Prabowo memandang bahwa Hari Kesaktian Pancasila merupakann hari bersejarah karena membuktikan Pancasila mampu bertahan di tengah berbagai ujian. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto',adapun kapolri jenderal listyo sigit prabowo pandang hari sakti pancasila merupakann hari sejarah bukti pancasila mampu tahan tengah bagai uji prabowo subianto
2023-02-27 07:47:20,"b'Dengan program ini, kata Dudung, anak muda yang kini menggunakan gawai canggih bisa mengetahui implementasi lima sila Pancasila. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",program kata dudung anak muda kini guna gawai canggih tahu implementasi lima sila pancasila prabowo subianto
2023-02-27 07:47:20,"b'Dudung mengatakan, TNI AD memiliki program Kampung Pancasila yang berjalan secara online. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",dudung kata tni ad milik program kampung pancasila jalan online prabowo subianto
2023-02-27 07:47:19,"b'""Harapan kami TNI Aangkatan Darat semoga nilai-nilai Pancasila ini betul-betul melekat di dalam hati sanubari generasi muda karena dengan Pancasila maka persatuan dan kesatuan pasti akan terjaga,"" kata Dudung. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",harap tni aangkatan darat moga pancasila lekat hati sanubari generasi muda pancasila satu satu jaga kata dudung prabowo subianto
2023-02-27 07:47:19,"b'Sementara itu, Kepala Staf TNI Angkatan Darat Jenderal Dudung Abdurachman berharap nilai-nilai Pancasila terus melekat di hati generasi muda Indonesia agar persatuan dan kesatuan tetap terjaga.\n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",kepala staf tni angkat darat jenderal dudung abdurachman harap pancasila terus lekat hati generasi muda indonesia satu satu tetap prabowo subianto
2023-02-27 07:47:18,"b'""Saya kira ini yang paling utama. Pancasila kita yakini sebagai pemersatu bangsa, ideologi dan falsafah bangsa yang operasional, yang harus kita jaga ke depan,"" ujar Prabowo. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",kira paling utama pancasila yakin satu bangsa ideologi falsafah bangsa operasional jaga depan ujar prabowo prabowo subianto
2023-02-27 07:47:18,"b'Menurut dia, Pancasila juga mesti diyakini seabagai pemersatu bangsa Indonesia. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",pancasila mesti yakin seabagai satu bangsa indonesia prabowo subianto
2023-02-27 07:47:17,"b'dan yang bisa menyelamatkan bangsa Indonesia,"" kata Prabowo di Monumen Pancasila Sakti, Jakarta, Sabtu. \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",selamat bangsa indonesia kata prabowo monumen pancasila sakti jakarta sabtu prabowo subianto
2023-02-27 07:47:16,"b'""Hari ini mengingatkan kita bahwa kita harus waspada, untuk selalu yakin bahwa Pancasila inilah yang mempersatukan bangsa Indonesia \n#PrabowoPemersatu #IkutPakde Prabowo Subianto'",hari ingat waspada selalu yakin pancasila ini satu bangsa indonesia prabowo subianto
2023-02-27 07:47:16,"b'JAKARTA, https://t.co/uDdpvhDxO3 - Menteri Pertahanan Prabowo Subianto mengatakan, Hari Kesaktian Pancasila yang jatuh pada Sabtu (1/10/2022) hari ini, mengingatkan semua pihak untuk tetap yakin bahwa Pancasila mempersatukan bangsa Indonesia. \n#PrabowoPemersatu #IkutPakde'",jakarta menteri tahan prabowo subianto kata hari sakti pancasila jatuh sabtu hari ingat semua pihak tetap yakin pancasila satu bangsa indonesia
2023-02-27 07:47:15,b'Prabowo: Pancasila yang Persatukan dan Bisa Selamatkan Bangsa Indonesia\n#PrabowoPemersatu #IkutPakde Prabowo Subianto https://t.co/xnlF2fCCcx',pancasila satu selamat bangsa prabowo subianto
2023-02-27 07:46:45,"b'@ZUL_Hasan @ganjarpranowo Semua gerombolan pihak Jokowi ngebacot politik identitas. Apa yg disebut politik identitas ngga pernah dijelasin. Org mengusung Pancasila itu identik, org mengusung Islam itu jg identitas. Identitas mana yg ente maksud'",semua gerombol pihak jokowi ngebacot politik identitas apa sebut politik identitas ngga pernah dijelasin org usung pancasila identik org usung islam jg identitas identitas mana ente maksud
2023-02-27 07:45:22,"b'@ZoelHelmiLubis1 Nyawa di balas dengan nyawa ,seharusnya koma di bales dengan koma usut tuntas tegak keadilan.gua belajar Pancasila dari TK sampe SMA sila ke lima.keadilan bagi seluruh rakyat Indonesia buktikan bapak yg berpangkat dan berpendidikan pasi anda lebih tau dari saya. mana sila kelima'",nyawa balas nyawa koma bales koma usut tuntas tegak ajar pancasila tk sampe sma sila seluruh rakyat indonesia bukti bapak pangkat didik pasi lebih tau mana sila lima
2023-02-27 07:41:55,b'KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN: Tim Badan Pembinaan Ideologi Pancasila Kunjungi Lapas Purwokerto - https:///purwokerto.indonesiasatu.co.id/tim-badan-pembinaan-ideologi-pancasila-kunjungi-lapas-purwokerto',kakanwil kemenkumham jateng a tim badan bina ideologi pancasila kunjung lapas purwokerto
2023-02-27 07:41:45,b'KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:  Kalapas Purwokerto Bayu Irsahara: Pancasila Merupakan Pandangan Hidup Bangsa - https:///purwokerto.warta.co.id/kalapas-purwokerto-bayu-irsahara-pancasila-merupakan-pandangan-hidup-bangsa',kakanwil kemenkumham jateng a kalapas purwokerto bayu pancasila rupa pandang hidup bangsa
2023-02-27 07:40:20,"b'@giojen_bigwin @Verraagustian_ @PKSejahtera Sudah, klo Ikhwanul muslimin di arab, sdh pasti GK ADA, di Indonesia, krn negara demokrasi, ya gk bs melarang...kecuali, spt FPI kmrn, di AD/ART nya ada penolakan asas tunggal Pancasila, baru bs di eksekusi dan di bubarkan...'",klo ikhwanul muslimin arab sdh indonesia negara demokrasi bs spt fpi kmrn nya tolak asas tunggal pancasila baru bs eksekusi bubar
2023-02-27 07:38:10,"b'@sugmadiig mungkin jerome belajar dari yang kemaren,kalo ngeledek pancasila jadi duta pancasila'",mungkin jerome ajar ngeledek pancasila jadi duta pancasila
2023-02-27 07:36:04,b'@gara_nam @AreSmitty @txtdrberseragam Mo daftar pemuda pancasila aja',mo daftar pemuda pancasila aja
2023-02-27 07:35:58,"b'@suryasena53 @CCICPolri Rakyat dan pemerintah harus bersatu. Pemberantasan idiologi di luar Pancasila,  dan dan bertentangan dg NKRI,  adlh tugas bersama.'",rakyat perintah satu berantas idiologi luar pancasila tentang nkri adlh tugas sama
2023-02-27 07:35:19,"b'@chargerbody @opposite6892 BATU CABUL penis, AJANG PORNOAKSI WAL SADISM anti-pancasila, anti-Islamic, emang BERHALA/PAGAN/BAAL/KULTUSAN najis jijik menjijikkan..km gak terima, GAK NGARUHHH'",batu cabul penis ajang pornoaksi wal sadism emang najis jijik terima ngaruhh
2023-02-27 07:35:13,b'@panjimanusiami7 @Umar_Hasibuan__ Islam agamaku.\nPancasila ideologiku. \nGaruda di Dadaku.\nOne Piece Jalan Ninjaku. \n\nSe-simple itu.\n\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8 https://t.co/wC5QUaOrRv',islam ideologi piece jalan ninjaku
2023-02-27 07:31:58,b'RT @OposisiCerdas: Gegara Megawati Nyinyir Ibu-ibu Pengajian Selaras dengan Kepala BPIP yang Sebut Agama Musuh Pancasila\nhttps://t.co/TPMsn\xe2\x80\xa6',gegara megawati nyinyir aji selaras kepala bpip sebut agama musuh
2023-02-27 07:30:27,b'RT @aniesbaswedan: Kesultanan Pontianak memiliki peran luar biasa bagi Republik ini. Salah satunya adalah memberikan penanda bagi Republik\xe2\x80\xa6',sultan pontianak milik peran luar biasa republik salah satu beri tanda
2023-02-27 07:29:11,"b'Di antaranya cinta Tanah Air, sadar berbangsa dan negara, setia pada Pancasila sebagai ideologi negara, serta rela berkorban untuk bangsa dan negara.\nPrabowo Subianto #PrabowoPemersatu #BangkitBersama'",antara cinta tanah air sadar bangsa negara setia pancasila ideologi negara rela korban bangsa subianto
2023-02-27 07:29:04,b'KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:  Direktur Komunikasi dan Sosialisasi Badan Pembinaan Ideologi Pancasila Kunjungi https://t.co/DJUn7sXj6W',kakanwil kemenkumham jateng a direktur komunikasi sosialisasi badan bina ideologi pancasila kunjung
2023-02-27 07:29:02,b'@Hanna_sima @dewiirawan13 @prabowo Layaknya sudah gak ada deh kadal gurun. Sy juga ogah kalau ada kadal gurun #eh \xf0\x9f\x98\x81\xf0\x9f\xa4\xad\n\nKalaupun ada yg nanti merapat wajib merubah dirinya setia pd NKRI dan Pancasila. \n\nKalau macam2 suruh buat negara sendiri ke matahari sana biar sekalian matang #eh \xf0\x9f\x98\x81\xf0\x9f\xa4\xad',layak deh kadal gurun sy ogah kalau kadal gurun rapat wajib rubah diri setia pd nkri pancasila macam2 suruh buat negara sendiri matahari sana biar sekali matang
2023-02-27 07:28:16,b'RT @chefbane1: Soekarno bertemu orang2 besar dunia melalui buku yg akhirnya pemikiran orang2 besar tersebut digabungkan menjadi Pancasila y\xe2\x80\xa6',soekarno temu orang2 besar dunia lalu buku akhir pikir orang2 besar sebut gabung jadi pancasila
2023-02-27 07:22:02,"b'RT @banteng_w: @Listy9021 Apalagi main Judi Kartu Remi...satu kelas baik cowok dan cewek...\xf0\x9f\x98\x83\nDihukum panggil ortu, masuk pesantren 2 minggu\xe2\x80\xa6'",main judi kartu kelas baik cowok panggil ortu masuk pesantren
2023-02-27 07:17:54,"b'@Listy9021 Apalagi main Judi Kartu Remi...satu kelas baik cowok dan cewek...\xf0\x9f\x98\x83\nDihukum panggil ortu, masuk pesantren 2 minggu dan pengurangan nilai pelajaran Pancasila...\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",main judi kartu kelas baik cowok panggil ortu masuk pesantren minggu kurang nilai ajar
2023-02-27 07:17:53,"b'RT @AFCTreyyy: @anj1mee @James_Al_Murtad @Juragann_muda2 @MireinaRiviere kl abang mau bahas pk data biar ilmiah, oke ak cb yach bg.\n\n1. yg\xe2\x80\xa6'",kl abang mau bahas pk data biar ilmiah oke ak cb yach
2023-02-27 07:17:18,"b'RT @bkipmmataram: Mengheningkan Cipta, Pembacaan UUD 45, Pembacaan Teks Pancasila, Pembacaan Janji Korpri, Arahan dari Pembina Apel, pembac\xe2\x80\xa6'",hening cipta baca uud baca teks pancasila baca janji korpri arah bina apel
2023-02-27 07:16:35,"b'@Miduk17 @Erick_Sintang Bahaya bgt ya abg ini..\n\nNgakunya \xe2\x80\x9c Indonesia Maju dengan menghargai Pluralisme, Pancasila dan Keberagaman\xe2\x80\x9d'",bahaya bgt abg indonesia maju harga pluralisme pancasila
2023-02-27 07:15:33,b'RT @yudiyudot99: Ngapain koalisi dengan pro komunis NASAKOM yg mau memeras Pancasila jadi Trisila lalu Ekasila !?!',ngapain koalisi pro komunis nasakom mau peras pancasila jadi trisila lalu ekasila
2023-02-27 07:12:48,b'Tim pemeriksa menerima konsultasi terkait Hari Lahir Pancasila (27/02) #NTTBangkitNTTSejahtera https://t.co/U3gTtoPwQD',tim periksa terima konsultasi kait hari lahir pancasila
2023-02-27 07:07:57,"b'@MelodiAsyik @jimitaluak1 @BoediTomo19 @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 pancasila itu pertama, berKetuhanan. #khilafah itu bertauhid.\n\nkasian itu yang kedoktrin barat, bahwa khilafah itu isis.\n\nmakanya kaum islamophobia, banting tulang propaganda khilafah bertentangan pancasila.\nyuk mari \xf0\x9f\x98\x83'",pancasila pertama tuhan doktrin barat khilafah kaum islamophobia banting tulang propaganda khilafah tentang
2023-02-27 07:05:17,"b'@jeckowadiday @jimitaluak1 @BoediTomo19 @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 Pancasila No, Syariat Islam Yes\n\nYuk kita bubarkan Pancasila &amp; ganti dengan Syariat Islam, supaya koruptor bisa dipotong tangan &amp; budaya Indonesia bisa berganti dengan budaya Arab'",pancasila no syariat islam bubar pancasila ganti syariat islam koruptor potong tangan budaya indonesia ganti budaya arab
2023-02-27 07:04:34,"b'Tanamkan Rasa Cinta Tanah Air, Ijeck Ikut Berikan Penguatan Ideologi Pancasila ke Santri\n \nhttps://t.co/CSqdpOMCoQ via @tribunmedan'",tanam rasa cinta tanah air ijeck ikut ikan kuat ideologi pancasila via
2023-02-27 07:01:49,"b'open joki tugas bhs inggris, ips, sosiologi, sejarah, geografi, antropologi, bindo, PKN, pancasila bisa hubungi ak yaaa \xca\x95\xe3\x81\xa3\xe2\x80\xa2\xe1\xb4\xa5\xe2\x80\xa2\xca\x94\xe3\x81\xa3 https://t.co/ZwxxV3mbzo pngerjaam dijamin, terpercaya dan tidak ngasal, silahkan lihat testi. #jokitugas\n#jokitugaskuliah\n#jasatranslate'",open joki tugas bhs inggris ips sosiologi sejarah geografi antropologi bindo pkn pancasila hubung ak yaa pngerjaam jamin percaya ngasal silah lihat testi
2023-02-27 07:00:27,"b""@AH_SiregarXIX @opposite6892 @yennywahid @mohmahfudmd Jelas2 Kemanusiaan yg Adil dan Beradab......   dikemanakan tuh Pancasila?   Sedih...   saya cm bisa berdo'a utk Rakyat NKRI yg terzolimi""",b jelas2 manusia adil adab mana tuh pancasila sedih cm utk rakyat nkri terzolimi
2023-02-27 06:58:39,"b'@MelodiAsyik @jimitaluak1 @BoediTomo19 @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 kok ada yang kepanasan gerah begitu tau fakta bahwa pancasila itu selaras senafas #khilafah ? \xf0\x9f\x98\x82\n\nsekarang, khilafah dan pancasila itu tidak bertentangan, tidak berlawanan.'",kok panas gerah tau fakta pancasila selaras nafas khilafah pancasila tentang lawan
2023-02-27 06:51:37,"b'\xe2\x9c\xa8Testi Joki Tugas Resensi\xe2\x9c\xa8\nOpen joki tugas bahasa indonesia, sastra, linguistik, pragmatik, metode penelitian, kwu, kwn, pancasila, pendidikan, karya ilmiah, makalah, essay, dafpus, cek tata bahasa, dsb bisa liat testi atau langsung wa ke no di bio https://t.co/QFdh4dGVZe'",joki tugas joki tugas bahasa indonesia sastra linguistik pragmatik metode teliti kwu kwn pancasila didik karya ilmiah makalah essay dafpus cek tata bahasa liat testi langsung wa no bio
2023-02-27 06:51:01,b'Yuk yang butuh joki tugas langsung ke @jokitugascerdas aja \xf0\x9f\xa4\xa9\n\xe2\x9c\x85Hukum\n\xe2\x9c\x85Politik\n\xe2\x9c\x85PPKN\n\xe2\x9c\x85Kewarganegaraan\n\xe2\x9c\x85Pancasila\n\xe2\x9c\x85Bahasa Indonesia\n\xe2\x9c\x85Bahasa Inggris\n\xe2\x9c\x85Bahasa Jawa\n\xe2\x9c\x85Agama Islam\n\xe2\x9c\x85Sejarah\n\xe2\x9c\x85IPA \n\xe2\x9c\x85Biologi \nterima realtime juga ygy \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n#zonauang #jokitugas #jokitugaskuliah',yuk butuh joki tugas langsung aja realtime ygy
2023-02-27 06:49:42,"b'@ularnaga08 Anjing2 kapitalis pengkhianat negara berkedok pancasila merampok rakyat secara halus dengan pajak. Kita ditipu oleh ilusi demokrasi, namun kebanyakan kita tidak sadar. Seperti sapi perah yg hanya tau makan, kerja tidur, makan, kerja,  tidur..'",anjing2 kapitalis khianat negara kedok pancasila rampok rakyat halus pajak tipu ilusi demokrasi banyak sadar sapi perah tau makan kerja tidur makan kerja tidur
2023-02-27 06:47:12,"b'@Afif58423483 Anjing2 kapitalis pengkhianat negara berkedok pancasila merampok rakyat secara halus dengan pajak. Kita ditipu oleh ilusi demokrasi, namun kebanyakan kita tidak sadar. Seperti sapi perah yg hanya tau makan, kerja tidur, makan, kerja,  tidur..'",anjing2 kapitalis khianat negara kedok pancasila rampok rakyat halus pajak tipu ilusi demokrasi banyak sadar sapi perah tau makan kerja tidur makan kerja tidur
2023-02-27 06:47:08,"b'@Masdjodi1 @jeckowadiday @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 Yuk kita menegakkan hukum Allah (Syariat Islam) di Negara Indonesia\n\nPancasila No, Syariat Islam Yes'",yuk tegak hukum allah negara no syariat islam yes
2023-02-27 06:46:52,"b'@BalvyHaddad Anjing2 kapitalis pengkhianat negara berkedok pancasila merampok rakyat secara halus dengan pajak. Kita ditipu oleh ilusi demokrasi, namun kebanyakan kita tidak sadar. Seperti sapi perah yg hanya tau makan, kerja tidur, makan, kerja,  tidur..'",anjing2 kapitalis khianat negara kedok pancasila rampok rakyat halus pajak tipu ilusi demokrasi banyak sadar sapi perah tau makan kerja tidur makan kerja tidur
2023-02-27 06:42:00,"b'@Miduk17 Kenapa ibu2 di kotomikan sebagai objek yang berseberangan dengan Pancasila,jangan tularkan kepragmatisan anda kepada masyarakat'",ibu2 kotomikan objek berangan tular pragmatis masyarakat
2023-02-27 06:39:12,"b'tolong perlakukan BEGAL se Pancasila mungkin , agar tidak di lapor balik oleh begal untuk dijadikan tersangka https://t.co/uRKKDfl40O'",laku begal se pancasila mungkin lapor balik begal jadi sangka
2023-02-27 06:36:15,b'@e100ss Itu karena pendidikan moral Pancasila di hapus dan nilai moral siswa sekolah saat ini menurun dan tidak mencerminkan budaya Indonesia apalagi nanti kalau ada piala dunia  U-20 bisa terjadi lagi tragedi kericuhan  yang hanya dikarenakan moral dan adab tidak di jaga..semoga jang',didik moral pancasila hapus nilai moral siswa sekolah turun cermin budaya indonesia kalau piala dunia jadi tragedi ricuh karena moral adab jang
2023-02-27 06:33:10,b'@schfess pancasila',pancasila
2023-02-27 06:33:05,b'RT @rahmansandre: Anies didukung arus besar perubahan untuk memimpin Indonesia 2024 dengan kecerdasan dan nurani Pancasila yang dimilikinya\xe2\x80\xa6',anies dukung arus besar ubah pimpin indonesia cerdas nurani pancasila
2023-02-27 06:31:58,"b'Dalam Rangka BKTM Bina Waspada 2023 berikan penyuluhan serta memberikan pembinanan kepada warga/pemuda untuk tidak mudah percaya dengan ajaran Radikalisme, Intoleransi, anti Pancasila/aliran agama/ Kepercayaan yang sesat.\n\n@polda_jambi @indo_pol @DivHumas_Polri  @IDTanjab https://t.co/iUr39eV7fb'",rangka bktm bina waspada ikan suluh beri ban mudah percaya ajar radikalisme intoleransi anti percaya
2023-02-27 06:28:16,"b'Narasumber untuk materi motivasi diri untuk menjadi lebih baik dan Pembinaan Ideologi Pancasila (PIP) bagi siswa/i SMAN 1 Pangkalpinang dalam persiapan seleksi Paskibraka Kota Pangkalpinang thn 2023. Di SMAN 1 Pangkalpinang kami mengabdi, Senin, 27 Februari 2023. https://t.co/BKVjRhwcRZ'",narasumber materi motivasi diri jadi lebih baik bina ideologi pancasila sman pangkalpinang siap seleksi paskibraka kota pangkalpinang thn sman pangkalpinang abdi senin februari
2023-02-27 06:24:52,b'@wa_riedin AREK2 SUROBOYO SDG MENUNJUKKAN MILITANSIX PD PANCASILA SEBAGAI PENJELMAAN SIKAP BUNG TOMO YG KITA TAU SANGAT PATRIOTIK..APRESIASI YG TINGGI PD SEMUA ELEMEN TERUTAMA PD AREK2 /ANAK MUDA SUROBOYO...MERDEKA!!!!.',arek2 suroboyo sdg tunjuk militansix pd pancasila jelma sikap bung tomo tau sangat tinggi pd semua elemen utama pd arek2 muda
2023-02-27 06:23:33,"b'@jeckowadiday @jimitaluak1 @BoediTomo19 @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 Jangan, Pancasila itu masih haram karena tidak sama persis dgn Syariat Islam\n\nHarus diganti Syariat Islam baru Negara Indonesia bisa halal &amp; diridhoi oleh Alloh SWT'",jangan pancasila haram sama persis syariat ganti syariat islam baru negara indonesia halal diridhoi alloh swt
2023-02-27 06:19:48,"b'@jimitaluak1 @BoediTomo19 @MelodiAsyik @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 imho. laksanakan pancasila secara utuh menyeluruh, murni konsekuen, adalah tegakkan #khilafah\ntinggal evaluasi, presidensil itu cocok pas ga dibanding kerajaan? atau kesultanan? \xf0\x9f\x98\x83\xf0\x9f\x99\x8f'",imho laksana pancasila utuh seluruh murni konsekuen tegak evaluasi presidensil cocok pas ga banding raja sultan
2023-02-27 06:17:46,b'Hii SODARAKU pencinta NKRI dan PANCASILA.yg BERAGAMA TAUKAH ANDA?.Bahwa SURGA  itu Ciptakan TUHAN buat orang orang yg berahlak dan berhati MULIA. Pandai memelihara lidahnya dan amal perbuatannya tidak menyakiti siapapun bagi seluruh CIPTAAN TUHAN. Ayo Ciptakan SURGA dari SEKARANG https://t.co/OG7WTmwv69',hii sodaraku cinta nkri agama tau surga cipta tuhan buat orang orang berahlak hati mulia pandai pelihara lidah amal buat sakit siapa seluruh cipta tuhan ayo cipta surga sekarang
2023-02-27 06:16:19,"b'Buku Biografi dan Pemikiran\n\n@ 55k\n\nBondan Winarno - Seratus Kiat: Jurus Sukses Kaum Bisnis 1-2\n\nLahirnya Republik Indonesia\nKetuhanan Y.M.E. &amp; Lahirnya Pancasila\n\nM. Natsir: Pesan perjuangan seorang bapak\n\nAchmad Bakrie: Sebuah Potret Kerja Keras, kejujuran dan keberhasilan https://t.co/YyJNEta5Yk'",buku biografi winarno ratus jurus sukses kaum bisnis republik lahir pesan juang orang buah potret kerja keras jujur hasil
2023-02-27 06:16:09,b'@AH_SiregarXIX @jeff_ikhlas @mohmahfudmd Kerjanya yg paling NKRI paling pancasila di awah naungan guru cebong',kerja paling nkri paling pancasila awah naung guru cebong
2023-02-27 06:12:12,"b'77.KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:  Direktur Komunikasi dan Sosialisasi Badan Pembinaan Ideologi Pancasila Kunjungi https://t.co/D0qhQzxc2K - 6. Upaya Maksimalkan Pengolahan Limbah, Rutan Demak Perbanyak Referensi https://t.co/cpXDPf3mCF'",kemenkumham jateng a direktur komunikasi sosialisasi badan bina ideologi pancasila kunjung upaya maksimal olah limbah rutan demak banyak referensi
2023-02-27 06:09:20,b'KAKANWIL KEMENKUMHAM JATENG A YUSPAHRUDDIN:  Direktur Komunikasi dan Sosialisasi Badan Pembinaan Ideologi Pancasila Kunjungi https://t.co/MrFSKeGSM9',kakanwil kemenkumham jateng a direktur komunikasi sosialisasi badan bina ideologi pancasila kunjung
2023-02-27 06:07:38,"b'Karena sosio-nasionalisme bervisi \xe2\x80\x9csocial conscience of man\xe2\x80\x9d (budi nurani sosial manusia), maka semangat sosio-nasionalisme adalah internasionalisme. Dalam pidato 1 Juni 1945\xe2\x80\x94lahirnya Pancasila, Soekarno menjelaskan hubungan dialektik antara nasionalisme Indonesia dan'",visi conscience of nurani sosial semangat internasional pidato juni pancasila soekarno jelas hubung dialektik nasionalisme indonesia
2023-02-27 06:04:46,"b'@NNgambang @Dharmas56190807 BAPAK KESETARAAN NASIONAL yg diberikan saudara kita Kristen dan saudara  Hindu kpd ANIES BASWEDAN sang cucu pahlawan Nasional Indonesia Krn Pancasila telah tertanam di dadanya, saat jadi Mendiknas  Anies Baswedan TDK mau menghapus pelajaran Pancasila dan sejarah'",bapak tara nasional beri saudara kristen saudara hindu kpd anies baswedan sang cucu pahlawan nasional indonesia pancasila tanam dada jadi mendiknas anies baswedan mau hapus ajar pancasila sejarah
2023-02-27 06:03:06,b'@DokterTifa Emangnya negara ini warisan nenek lu aja ini NKRI dasarnya Pancasila',emang negara waris nenek lu aja nkri dasar pancasila
2023-02-27 06:00:39,"b'@BoediTomo19 @MelodiAsyik @jeckowadiday @RGoenardy @abuyasalha2 @islah_bahrawi @MSKaban3 Tapi ada yang alergi, karena tidak memahami Pancasila dan UUD 1945, padahal dalam pasal 29 ayat 1 UUD 1945, secara tidak langsung menunjukan konsep Islam. (Negara Berdasar atas Ketuhanan Yang Maha Esa).'",alergi paham pancasila uud padahal pasal ayat uud langsung tunjuk konsep islam dasar atas tuhan maha
2023-02-27 05:59:33,b'@VIVAcoid Siyap!! Selalu bela wong cilik! \nAnti radikalisme! \nPancasila harga mati! \n\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa https://t.co/TTtemQ18zR',selalu bela wong harga
2023-02-27 05:56:21,"b'RT @Buayasangatta: @Umar_Hasibuan__ @msaid_didu Orang ini sering tidak nymabung,  tapi dikasih panggung,  kemarin itu di tweet politisasi a\xe2\x80\xa6'",orang sering nymabung kasih panggung kemarin tweet politisasi
